,tel,link,descricao
PASTELOCO,NAO DISPONIBILIZADO,"['https://www.facebook.com/pastelocolanches/', 'https://m.yelp.com/biz/lanchonete-pasteloco-fortaleza', 'https://restaurantguru.com/Pasteloco-Fortaleza', 'https://foursquare.com/v/pasteloco/4eda2d83722e1da301f17a64', '/search?q=PASTELOCO,+FORTALEZA+-+CE&tbm=isch&source=univ&fir=UhWLcZuFlwTU5M%252CUgplKuj7cM2uFM%252C_%253BERKbxGx0iRxuvM%252CJb2ZyWs9gVNXGM%252C_%253BoFQax2bZcvGvuM%252Cmh3PxFdqo5-gLM%252C_%253BbRQXzHlw5V7n9M%252Cmh3PxFdqo5-gLM%252C_%253Bi6Gq0h732DjmvM%252Cmh3PxFdqo5-gLM%252C_%253BiR01mRQVmSUwtM%252C_agQo4r077KJTM%252C_%253B9i_Fon6HDhdCHM%252CJb2ZyWs9gVNXGM%252C_%253B2_aC9tAkTfbF0M%252Cmh3PxFdqo5-gLM%252C_%253BSpZuXNQzdreHTM%252CJOTVh3cKEuiVgM%252C_%253BtzNmdaod0MKqmM%252Cmh3PxFdqo5-gLM%252C_&usg=AI4_-kRZkebVcTbIZ9px2_xxwz443Uf6vg&sa=X&ved=2ahUKEwi_nNGqvpz9AhVkFlkFHSWUC5QQjJkEegQIJxAC', 'https://www.solutudo.com.br/ce/fortaleza/lanches-lanchonetes/pasteloco-lanches-2716540', 'https://www.listamais.com.br/local/cad_idfD57DB5/lanchonete-pasteloco-lanches-em-fortaleza-ce', 'https://www.apontador.com.br/local/ce/fortaleza/lanchonetes/C407631526323O323E/pasteloco/como-chegar.html']","['Pasteloco Lanches, Fortaleza, Brazil. 774 likes · 661 were here. Pastelaria e Pizzaria com o cardápio diferenciado com mais de 50 opções de pastéis,...', 'Photos · Map · Av. Monsenhor Tabosa 608. Fortaleza - CE 60165-010. Brazil. Directions · (85) 3219-4147. Call Now · More Info. Menu for Lanchonete Pasteloco, Hours.', 'Pasteloco, #735 among Fortaleza fast food: 22 reviews by visitors and 5 detailed photos. Find on the map and call to book a table.', 'Pasteloco. Snack Place$$$$. Centro, Fortaleza. Save. Share. Tips 4 · Photos 1. Pasteloco. 5.8/10. 18. ratings. Foursquare logo\xa0...', 'A empresa Pasteloco Lanches trabalha desde 2016 na categoria Lanches - Lanchonetes na cidade de Fortaleza, CE na Avenida General Osorio De Paiva,\xa0...', 'Lanchonete Pasteloco Fortaleza CE Lanches | Encontre na Lista Mais o Telefone, WhatsApp, Endereço, Avaliações e Como Chegar em Avenida Monsenhor Tabosa,', '... as fotos e as avaliações do Pasteloco especializado em null localizado em Avenida D. Luís, LOJA 01, loja 01, 60160-230, Aldeota, Fortaleza, CE.']"
SORVETERIA 50 SABORES,NAO DISPONIBILIZADO,"['https://www.tripadvisor.es/Restaurant_Review-g303293-d2342852-Reviews-50_Sabores_Nautico-Fortaleza_State_of_Ceara.html', 'https://www.instagram.com/50sabores/?hl=en', 'https://www.facebook.com/Sorveteria50Sabores/', 'https://www.tripadvisor.com/Restaurant_Review-g303293-d10385058-Reviews-50_sabores_13_de_Maio-Fortaleza_State_of_Ceara.html', 'https://m.yelp.com/biz/sorveteria-50-sabores-fortaleza-2', 'https://es.restaurantguru.com/Sorveteria-50-Sabores-Fortaleza-2', 'https://www.minube.net/place/50-sabores-ice-cream-shop-a858351', 'https://www.tripadvisor.co/LocationPhotoDirectLink-g303293-d14138195-i363733356-50_Sabores_Iracema-Fortaleza_State_of_Ceara.html']","['50 Sabores Náutico, Fortaleza: Consulta 5.589 opiniones sobre 50 Sabores Náutico ... Avenida Beira Mar 2982 Meireles, Fortaleza, Estado de Ceara 60060-610\xa0...', 'O sorvete mais gostoso do Brasil desde 1975 | Fortaleza |Juazeiro |Teresina| Recife ⏱ | FORTAL: de10h às 23h JUÁ12h às 22:30 Compra/Promo!    APP.', ""4.3 Stars - Sorveteria 50 sabores in Fortaleza, reviews by real people. Yelp is a fun and easy way to find, recommend and talk about what's great and not so\xa0...""]"
NATURAL LEVE,+55 85 3224-4422,"['https://www.tripadvisor.com/Restaurant_Review-g303293-d3646479-Reviews-Natural_Leve-Fortaleza_State_of_Ceara.html', 'https://www.facebook.com/NaturalLeve/', 'https://m.yelp.com/biz/natural-leve-fortaleza', 'https://www.instagram.com/naturalleve/?hl=en', 'https://foursquare.com/v/natural-leve/4bf71a4b5ec320a1ab6a86d3', 'https://www.ifood.com.br/delivery/fortaleza-ce/natural-leve-aldeota/90a07227-dee1-4c6d-9d0c-7fa66192c9be', 'https://www.linkedin.com/company/natural-leve', '/search?q=NATURAL+LEVE,+FORTALEZA+-+CE&tbm=isch&source=univ&fir=qnsQ-PUVMyp9vM%252CFCNwog5WxayueM%252C_%253BKDT7bO8XNL8J8M%252CnggDwGrvvGtKTM%252C_%253BqTA9v81IPKJkZM%252CYNT5IKWQtQqIbM%252C_%253BkeW9OygpxgDD9M%252CnggDwGrvvGtKTM%252C_%253BEu1W5BYXNnBlbM%252CIbqhWwJt7JNvHM%252C_%253Bju3LDbuKn2tgAM%252CbaeqYr79jMb0_M%252C_%253ByY5PrPkysGDOcM%252CnggDwGrvvGtKTM%252C_%253B8Of_xG8f2mi7VM%252CYNT5IKWQtQqIbM%252C_%253BnIW5eN8bkexqCM%252CIbqhWwJt7JNvHM%252C_%253BTGaKPLZNPEtNXM%252CFCNwog5WxayueM%252C_&usg=AI4_-kQdMc1IYBengRPFAe3aiQxaRudSaQ&sa=X&ved=2ahUKEwjgnpS4vpz9AhVyF1kFHWwtC0UQjJkEegQINBAC']","['Natural Leve · Page · Health Food Restaurant · Rua Costa Barros, 2000 - Lojas 1, 2 e 3 (Esquina com Av. Barão de Studart), Fortaleza, CE, Brazil · +55 85 3224-4422.', 'Rua Gilberto Studart, 155. Cocó. Fortaleza - CE 60192-105. Brazil. Directions ; (85) 3034-4422. Call Now ; More Info. Offerings for Natural Leve\xa0...', ""Natural Leve. Kitchen/cooking. www.naturalleve.com. Promos's profile picture. Promos. Pratos leves's profile picture. Pratos leves."", 'Aldeota, Fortaleza ... See what your friends are saying about Natural Leve. By creating an account you are able ... O que comer em FortalezaJanuary 12, 2015.', 'Sucos, Saladas, Sanduíches Naturais, Hambúrguer, Wraps, Cardápio Low Carb e Vegetariano. Leve mais qualidade de vida e saúde para sua casa.', ""R Costa Barros, 2000, Lojas 01, 02 E 03. Fortaleza, Ce 60160-281, BR. Get directions. Employees at Natural Leve. Click here to view Katia Fernandes' profile\xa0...""]"
LANCHONETE DRAGAO DO LESTE,NAO DISPONIBILIZADO,"['https://restaurantguru.com.br/Dragao-do-Leste-Fortaleza-2', 'https://m.yelp.com/biz/lanchonete-drag%C3%A3o-do-leste-fortaleza', 'https://www.solutudo.com.br/empresas/ce/fortaleza/lanches-lanchonetes/lanchonete-dragao-do-leste-2591504', 'https://www.procuroacho.com/empresas/ce/fortaleza/07.412.580/0001-73/lanchonete-dragao-do-leste', 'https://www.apontador.com.br/local/ce/fortaleza/lanchonetes/C408885620093D0935/lanchonete_dragao_do_leste.html', 'https://www.zoominfo.com/c/lanchonete-drago-do-leste/1307561930', 'https://cnpj.biz/07412580000173', 'https://www.descubraonline.com/guia/ce/fortaleza/lanchonete-dragao-do-leste-07412580000173/', 'https://www.locaisdobrasil.com.br/encontre/lanches/fortaleza-ce/lanchonete-dragao-do-leste/62d093e0b55acfa0b0249bb0']","['A empresa Lanchonete Dragao Do Leste trabalha desde 2005 na categoria Lanches - Lanchonetes na cidade de Fortaleza, CE na Rua Liberato Barroso,\xa0...', 'Informações da Empresa Lanchonete Dragao do Leste - 07.412.580/0001-73. ... Localizada em Fortaleza / CE, a empresa é uma Matriz do tipo Sociedade\xa0...', '... as fotos e as avaliações do Lanchonete Dragao do Leste especializado em null localizado em Rua Liberato Barroso, 60030-160, Centro, Fortaleza, CE.', 'The company is headquartered in Fortaleza, Ce, Brazil. ... 177 Rua Liberato Barroso, Fortaleza, Ce, 60010-240, Brazil ... Lanchonete Dragão Do Leste.', 'Todos os dados da empresa Lanchonete Dragao do Leste Lanchonete e Restaurante Dragao do Leste LTDA com CNPJ 07.412.580/0001-73 - 07412580000173 de Fortaleza/CE.', 'Lanchonete Dragao Do Leste em Fortaleza, Ceará. Acesse agora e confira ✆ Telefones, Endereço, E-mail, Situação, CNAEs, Data de Abertura...', 'Lanchonete Dragão do Leste em Fortaleza - CE, melhor Lanches da região. Veja como chegar no endereço, horário de funcionamento, telefone, promoções,\xa0...']"
LANCHONETE PAO DE MEL,NAO DISPONIBILIZADO,"['https://www.tripadvisor.com/Restaurant_Review-g303293-d5729230-Reviews-Lanchonete_Pao_De_Mel-Fortaleza_State_of_Ceara.html', 'https://foursquare.com/v/padaria-p%C3%A3o-de-mel/4d21bccd5acaa35d1d68d235', 'https://www.instagram.com/padariapaodemelfortaleza/?hl=en', 'https://restaurantguru.com.br/Pao-de-Mel-Fortaleza', '/search?q=LANCHONETE+PAO+DE+MEL,+FORTALEZA+-+CE&tbm=isch&source=univ&fir=6aa440c9uFivIM%252CEJGIok4Yqcl-4M%252C_%253BodocCdVxHmZ3xM%252C4E68RDQiqQvAIM%252C_%253Bapx3YwJXsiisgM%252CccDb7y-jroIqDM%252C_%253B7RxiRArG_BJ4jM%252C4E68RDQiqQvAIM%252C_%253BrhpTOHM6_ilxMM%252CEJGIok4Yqcl-4M%252C_%253BCfYOIAGkS5RM5M%252CccDb7y-jroIqDM%252C_%253BBSOhhU9q3ak3ZM%252CpKDo7ccwHESWOM%252C_%253BQnrqTY4q-S7eMM%252CwbOvLQnRAS9nYM%252C_%253BHEt9_WGEoLihiM%252CpKDo7ccwHESWOM%252C_%253BMD5nk1S72cXb0M%252CFcNgu723ZNKtHM%252C_&usg=AI4_-kRxK_ynbFtYr9IJ8pyZIX3bYGk_-Q&sa=X&ved=2ahUKEwjDx-3Evpz9AhUNElkFHazaCnAQjJkEegQIJhAC', 'https://www.youtube.com/watch?v=EocJWPsglak', 'https://www.baratocoletivo.com.br/fortaleza/torta-de-pao-de-mel-naked-cake-ou-trufado-para-ate-35-pessoas-d63eba43?utm_source=citydesconto.com&utm_medium=cpc&utm_ref=4423759&utm_sessid=undefined', 'https://www.apontador.com.br/local/ce/fortaleza/padarias/C406476450202D2028/panificadora_pao_de_mel.html']","['Lanchonete Pao De Mel, Fortaleza: See unbiased reviews of Lanchonete Pao De Mel, rated 1 of 5, and one of 3205 Fortaleza restaurants on Tripadvisor.', 'breakfast food; family-friendly; coffee; authentic; good for a quick meal; casual; bread; (3 more).', '783 Followers, 951 Following, 391 Posts - See Instagram photos and videos from Pão de Mel (@padariapaodemelfortaleza)', 'Dec 26, 2022 — Padaria Pão de Mel, #154 entre Fortaleza cafés: 933 avaliações e 19 fotos detalhadas. Encontrar no mapa e ligar para reservar uma mesa.', 'Pontes Vieira 2340 - São João do Tauape - Uno Medical & Office - Fortaleza-CE. Atendimento Whatsapp: (85) 9627-6404 (seg à sex de 10h as 17h) - Atendimento\xa0...', 'Encontre qual o telefone, o endereço, as fotos e as avaliações do Panificadora Pao de Mel especializado em null localizado em Rua Joaquim dos Anjos,\xa0...']"
CONSULADO CAFE,+55 85 99643-0623,"['https://www.instagram.com/cafeconsulado/?hl=en', 'https://www.facebook.com/people/Caf%C3%A9-Consulado/100064274313140/', 'https://www.tripadvisor.com/Restaurant_Review-g303293-d13220558-Reviews-Cafe_Consulado-Fortaleza_State_of_Ceara.html', 'https://restaurantguru.com/Cafe-Consulado-Fortaleza', 'https://untappd.com/v/cafe-consulado/8050376', 'http://cnpj.info/Consulado-Cafe-Cafe-Consulado', 'https://foursquare.com/v/caf%C3%A9-consulado/59a9bb51d8fe7a0d13842f33/photos', 'https://www.google.com/maps/contrib/108840149912721396917/reviews', 'https://www.tripadvisor.co/Restaurant_Review-g303293-d13220558-Reviews-Cafe_Consulado-Fortaleza_State_of_Ceara.html']","['60.6k Followers, 6969 Following, 1446 Posts - See Instagram photos and videos from Consulado Café Oficial (@cafeconsulado)', ""Find out what's popular at Café Consulado in Fortaleza, CE in real-time and see activity. ... Rua Bezerra de Menezes, 216 Fortaleza, CE (Map)."", 'Consulta CNPJ da empresa Consulado Cafe LTDA | Cafe Consulado. ... endereço e contatos da empresa Cafe Consulado Consulado Cafe LTDA. ... FORTALEZA - CE', 'Photo taken at Café Consulado by Marcio C. on 10/12/2017. Um mega croissant delicioso! É um capuchinho com borda de chocolate no capricho!', 'Photo of Consulado Café. Consulado Café. Av. Bezerra de Menezes, 216 - Farias Brito, Fortaleza - CE, 60325-000, Brazil -. 7 months ago.', 'N.º 2.253 de 2.331 Restaurantes en Fortaleza. Todavía no hay suficientes calificaciones sobre comida, servicio, precio o ambiente para Cafe Consulado, CE.']"
MISS SUCOLANDIA,NAO DISPONIBILIZADO,"['https://cnpj.biz/08541466000106', 'https://consultas.plus/lista-de-empresas/ceara/fortaleza/08541466000106-m-y-s-ferreira-de-oliveira/', 'https://www.trip.com/travel-guide/attraction/ubatuba/praia-ubatumirim-61204232/', 'http://tide1009.com/spc/?wptouch_switch=mobile&redirect=//protikedbuthol.cf/113tide1009comjZb65111', 'https://pagony.hu/spc/?wptouch_switch=mobile&redirect=//tradtyrikelli.ml/180-pagonyhujwP651', 'http://lab501.ro/?wptouch_switch=desktop&redirect=//brinsiemotihawti.tk/143lab501rolvyp65111', 'http://chem.msu.su/cgi-bin/click.pl?//opfosraconmagis.gq/72-KAN-chem-655', 'https://painelnoticias.com.br/cultura/69943/candidatas-ao-miss-brasil-2014-se-divertem-em-parque-aquatico-no-ceara']","['Contatos. Telefone(s): (85) 3223-2418 (Ligar) (85) 98796-0864 (Ligar) (Whatsapp). Localização. Logradouro: Avenida Sargento Herminio Sampaio, 709.', '... Razão Social: M Y S Ferreira De Oliveira; Nome Fantasia: Miss Sucolandia ... Estado / UF: Ceará / CE; Município: Fortaleza; Bairro: Monte Castelo\xa0...', ""Ubatuba, Ceara, Brazil ... Can't Miss Attractions in Ubatuba | Now Boarding for Thailand in 2023 | Now Boarding for Australia in 2023 | Now Boarding for\xa0..."", ""Personalausweisgesetz lichtbild, Tre'vontae hights, Missing last 4 pills pack, ... Esplar fortaleza, Civil unions hawaii, History faculty library lcc."", ""Don't miss it synonym, Comparador de seguros para quad? ... Pato ovando facebook, Mx04 ci, Hostinec u deda menu, Hessberger taxi, Sbb krokodil ce 6/8 iii,\xa0..."", 'Clearland inc, Subjects to prepare for ias prelims, Sucolandia farol! ... National american miss dresses for sale, Penningen museum, Kebumen bmx street,\xa0...', 'Ce trumn, Causes of andersen disease, Koi dil mein hai arjun and kajal, ... Trabajo a destajo, Opmb miss universe, Celenterate hidra de apa dulce,\xa0...', 'Sep 24, 2014 — A 60ª edição do Miss Brasil ocorre em 27 de setembro no Centro de Eventos do Ceará, em Fortaleza. A vencedora do título vai representar o país\xa0...']"
KEKEL LANCHES,+55 32923328,"['https://m.yelp.com/biz/kekel-lanches-fortaleza', 'https://restaurantguru.com/Kekel-Lanches-Fortaleza-2', 'https://foursquare.com/v/kekel-lanches/4f5573b1e4b00e891da74624', 'https://www.facebook.com/people/Kekel-lanches/100070927263597/', 'https://guiafacil.com/site/kekel-lanches/fortaleza/ce/8532923328/', 'https://menulist.menu/restaurants/fortaleza/kekel-lanches', 'https://www.solutudo.com.br/empresas/ce/fortaleza/lanches-lanchonetes/kekel-lanches-2604639', 'https://www.listaamarela.com.br/empresa/ce/fortaleza/kekel-lanches-11123408/telefone', '/search?q=KEKEL+LANCHES,+FORTALEZA+-+CE&tbm=isch&source=univ&fir=ecpwYBDPMPoonM%252Cf5Z5aJOzzgVaSM%252C_%253BErU89UBNcmYdaM%252CZWBu0oR6P-CxKM%252C_%253B2-UK_iDK28MrEM%252CZWBu0oR6P-CxKM%252C_%253Bm8R0ryZrrHxkfM%252CWFVEqMGhOVvlBM%252C_%253BrKLSU_o4EWGUqM%252CWFVEqMGhOVvlBM%252C_%253B4Z7OMAlpmtS9EM%252CWFVEqMGhOVvlBM%252C_%253BOjNZEmGpHX8e9M%252CrJsNK5h9wef5KM%252C_%253BXNiFvzw-izFvaM%252Cx_z4L4RJ3ERm3M%252C_%253BFT2aSoxCox2hKM%252Csd5hhn7tFKm7HM%252C_%253BigGNo5WPB3GUXM%252CguOuO3YvTCYX0M%252C_&usg=AI4_-kRQ80_9cg6_hawEY79epIvd44qOIw&sa=X&ved=2ahUKEwj38Y_fvpz9AhVwFlkFHcZfDCgQjJkEegQIIBAC']","['R. Prof. Teodorico, 572. Montese. Fortaleza - CE 60421-010. Brazil. Directions ; (85) 3292-3328. Call Now ; More Info. Menu for Kekel Lanches.', 'Kekel Lanches, #2971 among Fortaleza restaurants: 41 reviews by visitors and 8 detailed photos. Find on the map and call to book a table.', 'Compass icon. Kekel Lanches. R. Prof. Teodorico (Montese) Fortaleza, CE Brasil. Get directions ; Phone icon. +55 85 3292-3328.', 'Kekel lanches. 309 likes. ... April 28, 2018 · Fortaleza, CE, Brazil ·. Cuida. 10. 1 Comment. Like. Comment. Kekel lanches updated their profile picture.', 'KEKEL LANCHES tem como foco o segmento de Lanchonetes em Fortaleza. Você pode localizá-lo em Rua Professor Teodorico, 572 no bairro Montese em Fortaleza...', 'Dec 9, 2022 — The Menu for Kekel Lanches from Fortaleza, can be view here or added. Or look up more Restaurants in Fortaleza.', 'A empresa Kekel Lanches trabalha há mais de 15 anos na categoria Lanches - Lanchonetes na cidade de Fortaleza, CE na Rua Professor Teodorico,\xa0...', 'Na Lista Amarela você encontra o telefone, endereço e mais informações sobre Kekel Lanches em Fortaleza, CE.']"
MC DONALDS,NAO DISPONIBILIZADO,"['https://www.ifood.com.br/delivery/jacarei-sp/mcdonalds----jacarei-drive-jardim-santa-maria/2cf1550f-b6a5-407b-8dd1-c226eea38bd9', 'https://www.tripadvisor.com/Restaurant_Review-g2342826-d8159841-Reviews-McDonald_s-Jacarei_State_of_Sao_Paulo.html', 'https://www.facebook.com/McJacareiDrive/', 'https://foursquare.com/v/mcdonalds/4c7dc4a6724976b016e1a30a', 'https://restaurantguru.com/McDonalds-Jacarei-2', 'https://guiafacil.com/site/mc-donalds/jacarei/sp/1239517441/', 'https://www.tiendeo.com.br/Lojas/jacarei/mcdonalds']","[""Mcdonald's - Jacareí Drive. Ver mais ... CNPJ 14.380.200/0001-21 / Avenida dos Autonomistas, nº 1496, Vila Yara, Osasco/SP - CEP 06.020-902."", ""McDonald's, Jacarei: See 15 unbiased reviews of McDonald's, rated 4 of 5 on Tripadvisor and ranked #38 of 222 restaurants in Jacarei."", ""McDonald's Jacareí Drive. 1.0 (1). ·. Fast food re... Like. Liked. HomeReviewsPhotosAboutCommunity. About. http://www.mcdnsavale.com.br/."", 'See 37 photos and 11 tips from 439 visitors to McDonald\'s. ""Peça. O big tasty""', ""Jan 15, 2023 — McDonald's, #1 among Jacareí fast food: 3104 reviews by visitors and 20 detailed photos. Find on the map and call to book a table."", 'MC DONALDS tem como foco o segmento de Lanchonetes em Jacareí. Você pode localizá-lo em Rua Barão de Jacareí, 364 no bairro Centro em Jacareí. Para mais...', ""Encontre todas as lojas McDonald's em Jacareí. Clique na loja ou marca que lhe interessa para saber o local, telefone, horário do funcionamento e todas as\xa0...""]"
GENIOS LANCHONETE,NAO DISPONIBILIZADO,"['https://restaurantguru.com/Genios-Alimentos-Fortaleza', 'https://www.apontador.com.br/local/ce/fortaleza/lanchonetes/C40461855E026N0262/genios_lanchonete.html', '/search?q=GENIOS+LANCHONETE,+FORTALEZA+-+CE&tbm=isch&source=univ&fir=M4EYDL7kk-4HhM%252CR-AbEvPEEOC-1M%252C_%253Bq-mgPjWUigK1QM%252CAcRU9LFZ-1cePM%252C_%253B7Vc6CA5-R56fvM%252CWIN5ztNwPIvPtM%252C_%253Bj6zp3UuEntGyJM%252CuTU88A4u20lRoM%252C_%253B3igmF66j-qqtNM%252Cwa0q3-o61ZrV0M%252C_%253Bmgg-VIGii6CvXM%252CuTU88A4u20lRoM%252C_%253BXNiFvzw-izFvaM%252Cx_z4L4RJ3ERm3M%252C_%253Bao_AOAF5l_k9NM%252CFPfACJwZd5Y-cM%252C_%253BTAvlSprnjR2_uM%252CVXsa3Ws4-8DeXM%252C_%253BVPZrklQ8Hu50tM%252CCRTnknNNFnGKuM%252C_&usg=AI4_-kSNVezTD5YF8Uk5mhEpGezobrzt9A&sa=X&ved=2ahUKEwjmhZXsvpz9AhWfFlkFHU2zBeQQjJkEegQIGRAC', 'https://ar.tripadvisor.com/Restaurant_Review-g303293-d8203342-Reviews-Genius_Lanche-Fortaleza_State_of_Ceara.html', 'https://www.solutudo.com.br/ce/fortaleza/lanches-lanchonetes/genius-alimentos-2600270', 'https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-Cantina_G%C3%AAnios_Alimentos_Farias_Brito_Central-Fortaleza-site_26436982-983', 'https://lojasshoppingfortaleza.com.br/ce/genius-alimentos-jose-bonifacio-fortaleza-lanchonete-sorveteria-cafeteria-344583', 'https://www.facebook.com/mercadosaosebastiaodefortaleza/?locale=fi_FI']","['Gênios Alimentos, #661 among Fortaleza fast food: 2 reviews by visitors and 1 detailed photo. Find on the map and call to book a table.', 'Genios Lanchonete. Rua Carlos Gomes, , José Bonifácio,Fortaleza - CE, ... Localização. Rua Carlos Gomes, , José Bonifácio, 60040-230, Fortaleza - CE.', 'لا توجد تقييمات كافية عن الطعام أو الخدمة أو القيمة أو البيئة فيما يتعلق بمطعم \u202aGenius Lanche\u202c, CE حتى الآن. كن واحدًا من أوائل من يكتبون تعليقًا!', 'A empresa Genius Alimentos trabalha desde 2009 na categoria Lanches - Lanchonetes na cidade de Fortaleza, CE na Rua Barao Do Rio Branco, Nº 2424 - Cantina\xa0...', 'Feb 5, 2023 — Cefet-Ce - Benfica está a 304 metros de distância, 5 min de caminhada. Rua Senador Pompeu, 2368 - Benfica está a 323 metros de distância, 5 min\xa0...', 'Telefone Genius Alimentos - Jose Bonifacio - Fortaleza - Lanchonete - Sorveteria - Cafeteria. Endereço: Rua Barao do Rio Branco 2424 Cantina CEP: 60025062.', 'Fortaleza, CE, Brazil ... seja, tudo para sua lanchonete e seu negócio. #vempromercado · \U000f0925 · \U000f0926 · \U000f0927 ... 17.1.2023\U000f078b\U000f163aGLOBAL GENIUS PRODUCTIONS\U000f078b\U000f07e0.']"
SORVETAO,NAO DISPONIBILIZADO,"['https://www.tripadvisor.com.br/Restaurant_Review-g303293-d7133000-Reviews-Sorvetao-Fortaleza_State_of_Ceara.html', 'https://m.yelp.com/biz/sorvet%C3%A3o-fortaleza-8', 'https://mercadocentraldefortaleza.com.br/loja/sorvetao/', 'https://m.facebook.com/profile.php?id=100030060798002', 'https://pt.foursquare.com/v/sorvet%C3%A3o/50cce975e4b0aceb57840ff7', 'https://www.instagram.com/ki.sorvetao/?hl=en', 'https://restaurantguru.com.br/Sorvetao-Fortaleza-2']","['Sorvetao, Fortaleza: See 48 unbiased reviews of Sorvetao, rated 4,5 of 5, ... Avenida Beira Mar 830 Meireles, Fortaleza, Ceará 60060-610 Brasil + Incluir\xa0...', 'Map · Rua Dragão do Mar, 2 - Praia de Iracema. Fortaleza - CE 60060-390. Brazil. Directions · More Info. Menu for Sorvetão · Known For. No. Offers Delivery. Offers\xa0...', 'Av. Alberto Nepomuceno, 199 Centro - Fortaleza/CE. Já traçamos sua rota Clique e abra o waze · Facilitamos para você Clique e peça um Uber.', ""A Qualidade Faz a Diferença. ☎️98799 2766 (DELIVERY/ TERÇA—DOMINGO) Atacado e Varejo Sorvetes. Picolés. Açaí. · DELIVERY's profile picture."", 'Dec 19, 2022 — Sorvetão, #957 entre Fortaleza restaurantes com sobremesas: 631 avaliações e 17 fotos detalhadas. ... Fortaleza, Ceará, Brasil.']"
OFICINA DE BOLOS,NAO DISPONIBILIZADO,"['/search?q=OFICINA+DE+BOLOS,+SAO+LUIS+-+MA&npsic=0&rflfq=1&rldoc=1&rllag=-2524156,-44262412,3678&tbm=lcl&sa=X&ved=2ahUKEwiz8MD_vpz9AhXeMlkFHf_ACx8QtgN6BAgMEAE', 'https://support.google.com/websearch/answer/3338405?hl=en', 'https://oficinadebolos.com/', 'https://www.instagram.com/oficinadebolosoficial/?hl=en', 'https://www.facebook.com/profile.php?id=100083306952766', 'https://restaurantguru.com/Oficina-de-Bolos-Sao-Luis', 'https://foursquare.com/v/oficina-de-bolos/56bf9d52cd103c57e5d825f3', 'https://www.tripadvisor.com/LocationPhotoDirectLink-g673267-d5740292-i201331039-Oficina_de_Bolos-Sao_Luis_State_of_Maranhao.html', 'https://pedidooficinadebolos.ccmpedidoonline.com.br/']","['Oficina de Bolos, Doces e Salgados - O melhor bolo delivery de São Luís, faça seu pedido on-line pelo nosso site.', '43.1k Followers, 5565 Following, 288 Posts - See Instagram photos and videos from Oficina de Bolos (@oficinadebolosoficial)', 'Oficina de Bolos. 142 likes. \U000f178b. 170 followers. \U000f1676. Follow · \U000f07dd. Posts. About · Photos · Mentions. Details. \U000f16d0. Page · Restaurant. \U000f1902. oficinadebolos.com.', 'Oficina de Bolos ANIL, #186 among São Luís cafes: 303 reviews by visitors and 19 detailed photos. Find on the map and call to book a table.', 'See 14 photos and 2 tips from 146 visitors to Oficina de Bolos. ""As delícias desse lugar são um pecado. Salgados maravilhosos, bem recheados e tortas...""', 'Oficina de Bolos, Sao Luis Picture: deliciosa torra de massa branca com recheio de baba de moça com chocolate. lateral de castanhas - Check out Tripadvisor\xa0...', 'Av. Casemiro Júnior, 313 - Anil, São Luís - MA. Aberto para pedidos. Unidade Cohama, São Luís - MA. Rua Euclides Farias, 15, Cohama, São Luís - MA.']"
